post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,total_likes,total_comments,total_shares,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement
2069,364,2025-08-26 00:00:00,informational,image,44432,10.70171521,1,10.93,60,42,7,0,49,0.816666667,8,-0.549005152,9705,17725,1.826,5.91,0.089,-0.046592447,0,72,2,0,2,0,1,0.000206,0,0.051453854,72,3
2070,491,2025-06-17 00:00:00,experiential,video,29497,10.29204384,0,5.35,60,19,6,2,27,0.45,2.333333333,-0.680122303,4825,8431,1.747,6.7,0.061,-0.458326665,0,53,4,1,3,2,0,0.000622,0.000415,0.67316278,53,5
2071,431,2025-12-23 00:00:00,experiential,image,9106,9.116688816,0,4.14,60,44,0,6,50,0.833333333,0.142857143,-0.57894941,15092,34023,2.254,7.08,0.092,0.69562503,0,44,3,1,0,0,1,0,0,-0.598162216,44,1
2072,239,2024-07-17 00:00:00,experiential,image,15340,9.638219075,0,2.82,60,25,26,4,55,0.916666667,5.4,0.327443842,12961,23079,1.781,7.36,0.19,0.462754471,0,25,4,3,1,0,0,0.000077,0,-0.398098621,25,1
2073,304,2025-09-30 00:00:00,informational,carousel,54741,10.91036825,0,0.64,60,202,19,0,221,3.683333333,20,1.189325871,58539,67110,1.146,5.81,0.253,1.041778305,1,202,8,6,1,1,0,0.000017,0.000017,0.019197873,202,2
2074,298,2025-07-13 00:00:00,experiential,video,40429,10.60730263,0,8.18,60,131,16,5,152,2.533333333,2.833333333,0.737283652,56911,136678,2.402,5.81,0.201,1.520251368,1,131,5,0,0,1,2,0,0.000018,-0.05814146,131,3
2075,76,2024-09-21 00:00:00,experiential,carousel,67636,11.12189566,0,0.91,60,68,32,14,114,1.9,2.2,1.3512717,25624,54636,2.132,7.33,0.279,1.120783935,0,68,10,2,4,1,0,0.000156,0.000039,0.561006107,68,5
2076,700,2025-06-19 00:00:00,informational,video,24713,10.1150847,0,11.51,60,179,10,0,189,3.15,11,0.621152948,3075,6725,2.187,6.48,0.075,-0.701304701,0,179,1,2,2,1,0,0.00065,0.000325,0.258951836,179,3
2077,333,2024-03-16 00:00:00,informational,carousel,32074,10.37580101,0,7.99,60,79,4,0,83,1.383333333,5,-0.399677583,5867,7358,1.254,5.19,0.125,-0.865164577,0,79,0,5,0,2,0,0,0.000341,-0.146561434,79,2
2078,758,2025-07-30 00:00:00,experiential,carousel,35769,10.48483688,0,7.69,60,20,27,2,49,0.816666667,9.333333333,0.246229966,11865,20271,1.708,6.4,0.24,0.173351896,0,39,4,0,1,4,0,0.000084,0.000337,0.570833831,39,5
2079,642,2025-01-23 00:00:00,experiential,video,157790,11.96902031,0,6.74,60,154,12,0,166,2.766666667,13,0.519073485,93507,112272,1.201,4.99,0.267,1.238996134,1,655,0,0,2,2,2,0.000021,0.000021,0.83557741,655,6
2080,474,2024-08-01 00:00:00,informational,video,116643,11.66687327,1,7.08,60,29,28,5,62,1.033333333,4.833333333,0.48880292,19690,19690,1,5.28,0.35,-0.027343872,0,257,8,1,5,4,3,0.000254,0.000203,1.640046925,257,12
2081,283,2025-04-23 00:00:00,experiential,carousel,145222,11.88601889,1,2.12,60,7,38,6,51,0.85,5.571428571,0.803004719,64052,135389,2.114,6.89,0.214,1.75198072,1,426,3,1,0,0,0,0,0,-0.807960728,426,0
2082,591,2025-04-13 00:00:00,promotional,image,31938,10.3715518,0,0.86,60,81,11,4,96,1.6,2.4,0.095842312,8807,17405,1.976,7.2,0.153,0.200219252,0,81,5,4,1,2,1,0.000114,0.000227,0.473099185,81,4
2083,72,2024-06-01 00:00:00,informational,carousel,138418,11.83803337,1,9.51,60,111,15,3,129,2.15,4,0.4548192,11055,15038,1.36,8.05,0.238,0.281677061,0,232,2,2,6,1,1,0.000543,0.00009,0.969762681,232,8
2084,263,2024-01-23 00:00:00,experiential,video,1163,7.058758153,0,9.42,60,54,4,3,61,1.016666667,1.25,-0.458686067,4166,7116,1.708,6.28,0.025,-0.67748979,0,54,16,3,0,0,0,0,0,-0.807960728,54,0
2085,703,2024-11-12 00:00:00,informational,video,14701,9.595670798,0,8.28,60,59,17,7,83,1.383333333,2.25,0.322089014,8631,16122,1.868,6.16,0.118,-0.067644789,0,59,1,1,1,0,0,0.000116,0,-0.398098621,59,1
2086,575,2025-02-19 00:00:00,informational,image,68146,11.12940774,1,5.21,60,65,2,8,75,1.25,0.333333333,-0.245150802,14258,23437,1.644,5.69,0.144,0.13405486,0,65,2,2,3,0,7,0.00021,0,0.641159022,65,10
2087,12,2025-10-01 00:00:00,informational,video,18662,9.83424465,0,3.08,60,36,11,3,50,0.833333333,3,-0.288928245,8732,14459,1.656,6.58,0.089,-0.051819578,0,36,1,4,0,0,0,0,0,-0.807960728,36,0
2088,141,2025-11-08 00:00:00,experiential,image,37327,10.5274722,1,4.35,60,63,1,6,70,1.166666667,0.285714286,-0.391116736,9392,14076,1.499,5.9,0.156,-0.208439103,0,184,4,0,2,0,2,0.000213,0,0.174178116,184,4
2089,766,2025-01-21 00:00:00,promotional,carousel,14718,9.596826513,0,6.48,60,85,16,8,109,1.816666667,1.888888889,0.519026897,26766,50762,1.897,7.19,0.12,1.046038353,0,85,0,0,1,0,0,0.000037,0,-0.398098621,85,1
2090,555,2025-07-04 00:00:00,informational,video,41673,10.63760872,0,11.04,60,66,13,7,86,1.433333333,1.75,0.200168148,6831,11570,1.694,6.07,0.153,-0.339180015,0,66,5,0,0,0,4,0,0,-0.320823669,66,4
2091,17,2024-11-16 00:00:00,experiential,image,10799,9.287208816,0,11.35,60,62,9,2,73,1.216666667,3.333333333,-0.222789795,9772,12580,1.287,5.33,0.124,-0.411321878,0,62,0,1,1,0,0,0.000102,0,-0.398098621,62,1
2092,63,2025-06-28 00:00:00,experiential,carousel,9835,9.193702731,0,1.64,60,77,7,12,96,1.6,0.615384615,0.238699791,10532,29283,2.78,4.85,0.077,0.060172562,0,77,0,1,0,0,0,0,0,-0.807960728,77,0
2093,253,2024-05-29 00:00:00,informational,video,248241,12.42215533,1,0.81,60,177,29,11,217,3.616666667,2.5,1.916020549,382530,771883,2.018,3.87,0.315,2.371810821,1,905,3,0,0,0,0,0,0,-0.807960728,905,0
2094,465,2024-09-27 00:00:00,experiential,carousel,26574,10.18768857,0,2.88,60,8,11,13,32,0.533333333,0.857142857,-0.06601664,5847,6829,1.168,6.38,0.147,-0.636910256,0,109,2,0,0,0,1,0,0,-0.598162216,109,1
2095,376,2025-04-07 00:00:00,promotional,image,13803,9.532641239,0,0.98,60,55,8,1,64,1.066666667,4.5,-0.36314772,14737,27785,1.885,7.06,0.172,0.546133714,0,55,6,1,0,0,0,0,0,-0.807960728,55,0
2096,520,2024-01-14 00:00:00,promotional,video,63031,11.05138195,0,4.66,60,246,7,5,258,4.3,1.333333333,1.215599363,18422,35486,1.926,5.14,0.274,0.310624322,0,246,3,0,0,0,3,0,0,-0.388363704,246,3
2097,90,2025-06-11 00:00:00,promotional,video,49676,10.8132772,0,7.32,60,76,0,4,80,1.333333333,0.2,-0.423333905,6192,15038,2.429,5.05,0.112,-0.406016934,0,76,5,2,3,0,1,0.000484,0,0.221561998,76,4
2098,720,2025-09-01 00:00:00,informational,video,28087,10.24306211,0,5.19,60,63,15,13,91,1.516666667,1.142857143,0.526065786,10482,22841,2.179,7.58,0.137,0.477953769,0,63,0,1,0,0,1,0,0,-0.598162216,63,1
2099,796,2024-10-18 00:00:00,promotional,image,85234,11.35315569,0,10.96,60,53,3,0,56,0.933333333,4,-0.640593014,11906,24831,2.086,6.69,0.173,0.375507429,0,264,1,1,1,0,5,0.000084,0,0.144222665,264,6
2100,630,2024-11-22 00:00:00,informational,image,88804,11.39418697,1,7.7,60,47,19,19,85,1.416666667,1,0.840882972,50702,70703,1.394,5.34,0.208,0.940782491,1,97,0,2,2,1,0,0.000039,0.00002,0.258951836,97,3
2101,175,2025-09-13 00:00:00,experiential,carousel,39210,10.5766871,1,10.92,60,180,4,6,190,3.166666667,0.714285714,0.627376345,10442,22674,2.171,5.96,0.123,0.144348711,0,180,8,0,4,2,1,0.000383,0.000192,1.014907419,180,7
2102,76,2025-07-20 00:00:00,promotional,image,67636,11.12189566,0,0.91,60,12,1,2,15,0.25,0.666666667,-0.951959588,9250,12553,1.357,5.96,0.096,-0.271927283,0,217,0,0,9,2,5,0.000973,0.000216,1.7572923,217,16
2103,613,2024-07-29 00:00:00,informational,carousel,39339,10.57997167,0,6.87,60,78,7,14,99,1.65,0.533333333,0.333331569,14055,16818,1.197,6,0.147,-0.013067888,0,78,4,1,0,1,3,0,0.000071,0.02893279,78,4
2104,663,2024-08-24 00:00:00,experiential,image,28775,10.26726223,1,3.79,60,33,6,1,40,0.666666667,3.5,-0.617481053,7762,10015,1.29,5.65,0.114,-0.514108932,0,33,5,2,1,0,0,0.000129,0,-0.398098621,33,1
2105,400,2025-05-10 00:00:00,experiential,carousel,102520,11.53781318,0,7.38,60,12,15,13,40,0.666666667,1.142857143,0.139319986,15819,23322,1.474,5.4,0.16,0.073697693,0,204,1,1,3,2,2,0.00019,0.000126,1.005685554,204,7
2106,782,2025-02-15 00:00:00,experiential,video,7822,8.964695555,0,1.22,60,80,4,6,90,1.5,0.714285714,-0.130948752,30228,43977,1.455,4.61,0.038,0.369132302,0,80,0,1,0,0,0,0,0,-0.807960728,80,0
2107,71,2024-04-28 00:00:00,informational,video,42676,10.66139198,0,4.59,60,57,1,4,62,1.033333333,0.4,-0.523664768,12845,23404,1.822,5.76,0.159,0.138445499,0,57,11,2,3,5,2,0.000234,0.000389,1.422982047,57,10
2108,180,2024-08-14 00:00:00,promotional,image,451427,13.02016896,1,9.43,60,117,2,7,126,2.1,0.375,0.105653986,47962,76349,1.592,4.21,0.162,0.676970401,0,6940,2,1,112,2,6,0.002335,0.000042,3.237750369,6940,120
2109,124,2025-10-18 00:00:00,experiential,carousel,7318,8.898092346,0,3.04,60,36,2,0,38,0.633333333,3,-0.813259186,7604,13729,1.805,7.87,0.026,0.144487336,0,36,5,1,0,0,0,0,0,-0.807960728,36,0
2110,381,2025-05-17 00:00:00,informational,video,12839,9.460242693,0,3.86,60,61,7,0,68,1.133333333,8,-0.404923383,5120,9954,1.944,6.8,0.052,-0.317272519,0,61,6,6,0,0,0,0,0,-0.807960728,61,0
2111,293,2025-12-20 00:00:00,informational,video,16492,9.710630694,0,9.74,60,76,10,1,87,1.45,5.5,-0.116397639,9417,14305,1.519,5.13,0.15,-0.382964944,0,76,2,5,2,0,0,0.000212,0,-0.158344658,76,2
2112,797,2025-07-13 00:00:00,promotional,image,28579,10.26042746,0,4.84,60,23,9,0,32,0.533333333,10,-0.605585109,14974,17696,1.182,5.96,0.121,0.020043992,0,23,3,4,1,0,1,0.000067,0,-0.188300109,23,2
2113,195,2025-11-18 00:00:00,informational,video,35354,10.47316682,0,11.27,60,24,8,5,37,0.616666667,1.5,-0.424131447,16807,25061,1.491,5.63,0.095,0.184341937,0,72,4,2,0,0,9,0,0,-0.111025157,72,9
2114,228,2024-06-06 00:00:00,informational,carousel,10120,9.222268943,0,8.19,60,21,1,1,23,0.383333333,1,-0.927234593,9337,18800,2.013,6.49,0.152,0.117442284,0,21,2,1,2,0,0,0.000214,0,-0.158344658,21,2
2115,431,2025-07-17 00:00:00,experiential,image,9106,9.116688816,0,4.14,60,113,3,5,121,2.016666667,0.666666667,0.032023361,5921,11612,1.961,6.97,0.096,-0.162774076,0,113,2,0,0,0,0,0,0,-0.807960728,113,0
2116,436,2024-01-15 00:00:00,experiential,video,32019,10.37408476,0,5.6,60,46,37,1,84,1.4,19,0.837379285,29884,41442,1.387,5.79,0.109,0.628031477,0,46,4,0,1,0,0,0.000033,0,-0.398098621,46,1
2117,787,2025-05-04 00:00:00,experiential,image,68454,11.13391727,1,4.14,60,28,25,9,62,1.033333333,2.6,0.524064005,14850,38856,2.617,6.97,0.231,0.770636623,0,257,4,0,1,1,0,0.000067,0.000067,0.019197873,257,2
2118,461,2024-12-08 00:00:00,experiential,carousel,212081,12.26472356,1,6.04,60,38,22,15,75,1.25,1.4375,0.729789378,31687,66870,2.11,6.33,0.234,1.080389616,0,247,4,0,11,0,11,0.000347,0,1.413499354,247,22
2119,618,2024-09-10 00:00:00,promotional,carousel,61437,11.02576754,0,3.98,60,207,8,21,236,3.933333333,0.409090909,1.659991692,38726,91973,2.375,5.88,0.297,1.224523745,0,207,1,0,1,0,0,0.000026,0,-0.398098621,207,1
2120,21,2025-09-21 00:00:00,promotional,image,128753,11.76565112,0,10.7,60,85,29,3,117,1.95,7.5,0.870167354,20764,38885,1.873,6.62,0.155,0.723924134,0,210,0,1,7,2,5,0.000337,0.000096,1.625346172,210,14
2121,64,2025-09-15 00:00:00,informational,image,8989,9.103756887,0,5.12,60,87,6,10,103,1.716666667,0.636363636,0.183732869,10283,20412,1.985,7.09,0.08,0.304376853,0,87,2,1,0,0,0,0,0,-0.807960728,87,0
2122,165,2024-01-17 00:00:00,experiential,video,77915,11.26337377,1,7.52,60,155,4,2,161,2.683333333,1.666666667,0.263698018,41346,80374,1.944,5.68,0.187,1.086637222,0,229,6,1,0,0,6,0,0,-0.218981843,229,6
2123,27,2025-03-20 00:00:00,promotional,image,9405,9.148996742,0,11.07,60,29,6,4,39,0.65,1.4,-0.517241267,5679,8124,1.431,6.2,0.054,-0.568962284,0,29,0,2,0,0,0,0,0,-0.807960728,29,0
2124,311,2024-09-25 00:00:00,experiential,video,23916,10.08230297,1,2.66,60,32,9,2,43,0.716666667,3.333333333,-0.450287324,18173,28079,1.545,4.75,0.159,0.046359132,0,32,3,0,0,0,1,0,0,-0.598162216,32,1
2125,285,2024-10-30 00:00:00,experiential,image,250956,12.4330329,1,2.62,60,97,35,3,135,2.25,9,1.223671799,60862,126217,2.074,6.39,0.331,1.595494012,1,1967,12,2,3,1,4,0.000049,0.000016,0.916197038,1967,8
2126,660,2025-08-30 00:00:00,informational,video,25736,10.15564607,0,10.43,60,17,3,1,21,0.35,2,-0.870065785,5387,7737,1.436,6.89,0.091,-0.464712006,0,21,2,0,0,0,1,0,0,-0.598162216,21,1
2127,281,2024-08-14 00:00:00,experiential,image,33307,10.41352286,0,3.68,60,24,22,4,50,0.833333333,4.6,0.144856968,8079,12067,1.494,6.07,0.144,-0.291244565,0,24,0,0,0,0,1,0,0,-0.598162216,24,1
2128,164,2025-11-19 00:00:00,experiential,image,13086,9.479298235,0,2.33,60,47,6,2,55,0.916666667,2.333333333,-0.467791276,16466,29303,1.78,6.3,0.167,0.438555345,0,47,10,6,0,3,1,0,0.000182,0.236430771,47,4
2129,224,2024-05-11 00:00:00,experiential,image,5927,8.687273462,0,6.07,60,22,22,2,46,0.766666667,7.666666667,0.04264194,5135,9203,1.792,7.86,0.167,-0.171824732,0,22,6,1,0,0,0,0,0,-0.807960728,22,0
2130,784,2025-04-28 00:00:00,promotional,video,54753,10.91058744,0,0.54,60,19,13,0,32,0.533333333,14,-0.46091449,4237,7145,1.686,5.62,0.127,-0.821924698,0,35,0,1,1,4,0,0.000236,0.000944,0.570833831,35,5
2131,146,2025-05-05 00:00:00,informational,video,64979,11.08181942,1,6.46,60,45,23,19,87,1.45,1.2,1.000720093,64378,143436,2.228,4.8,0.275,1.311306415,1,82,2,1,3,1,0,0.000047,0.000016,0.429059979,82,4
2132,30,2024-07-03 00:00:00,informational,image,22210,10.00829792,0,5.8,60,42,11,3,56,0.933333333,3,-0.243428739,6137,11984,1.953,7.18,0.15,-0.096687585,0,42,9,1,0,1,0,0,0.000163,-0.390664234,42,1
2133,45,2024-08-25 00:00:00,informational,video,6778,8.821437352,0,6.32,60,15,6,0,21,0.35,7,-0.797503834,8815,15063,1.709,5.81,0.148,-0.190865317,0,15,3,0,0,1,0,0,0.000113,-0.390664234,15,1
2134,787,2025-09-01 00:00:00,experiential,carousel,68454,11.13391727,1,4.14,60,43,7,3,53,0.883333333,2,-0.410849111,5801,6590,1.136,6.13,0.207,-0.714372089,0,67,4,0,3,2,1,0.000517,0.000345,0.882961292,67,6
2135,471,2025-07-10 00:00:00,informational,image,22583,10.02495269,0,1.74,60,37,5,2,44,0.733333333,2,-0.587374691,13784,22502,1.632,5.18,0.18,-0.021728602,0,37,0,2,0,0,0,0,0,-0.807960728,37,0
2136,34,2024-08-28 00:00:00,experiential,carousel,10325,9.242323418,0,8.05,60,154,4,1,159,2.65,2.5,0.212590503,13346,14566,1.091,6.4,0.038,-0.023974553,0,154,2,2,0,1,0,0,0.000075,-0.390664234,154,1
2137,653,2025-01-24 00:00:00,informational,video,22723,10.03113291,0,3.67,60,37,3,5,45,0.75,0.666666667,-0.544303713,4716,7155,1.517,5.06,0.211,-0.947032712,0,37,3,0,0,1,0,0,0.000212,-0.390664234,37,1
2138,427,2024-02-15 00:00:00,experiential,image,11328,9.335032816,1,10.61,60,117,8,8,133,2.216666667,1,0.411683683,17989,33964,1.888,4.54,0.223,0.116737689,0,117,8,0,1,0,0,0.000056,0,-0.398098621,117,1
2139,221,2024-06-01 00:00:00,informational,image,300938,12.61465954,0,6.75,60,7,5,15,27,0.45,0.375,-0.249056798,7417,7682,1.036,7.11,0.179,-0.375106876,0,2498,17,0,5,1,24,0.000674,0.000135,1.64308806,2498,30
2140,534,2024-12-20 00:00:00,promotional,video,8857,9.088963386,0,5.35,60,89,4,2,95,1.583333333,1.666666667,-0.236796547,12638,21441,1.697,5.71,0.161,0.065138082,0,89,0,2,0,0,0,0,0,-0.807960728,89,0
2141,692,2024-03-03 00:00:00,experiential,video,94782,11.4593348,1,8.81,60,137,16,1,154,2.566666667,8.5,0.608686104,44895,109162,2.431,4.87,0.172,1.109308035,0,305,7,2,1,0,2,0.000022,0,-0.065575847,305,3
2142,367,2025-09-07 00:00:00,promotional,image,37201,10.52409092,0,1.78,60,90,1,16,107,1.783333333,0.117647059,0.248873673,20134,31049,1.542,6.47,0.25,0.536059021,0,90,5,1,1,0,2,0.00005,0,-0.065575847,90,3
2143,743,2025-06-08 00:00:00,experiential,carousel,15918,9.675205823,0,5.16,60,81,8,12,101,1.683333333,0.692307692,0.312783701,11352,22685,1.998,5.85,0.161,0.126201749,0,81,0,1,0,0,0,0,0,-0.807960728,81,0
2144,550,2025-11-19 00:00:00,informational,video,16253,9.696032786,0,9.57,60,94,16,0,110,1.833333333,17,0.239082049,6033,6480,1.074,5.89,0.164,-0.771539249,0,94,4,7,0,0,0,0,0,-0.807960728,94,0
2145,582,2025-05-21 00:00:00,informational,image,19628,9.884712397,0,5.72,60,19,2,0,21,0.35,3,-0.942174452,7055,12807,1.815,6.42,0.069,-0.190591036,0,19,13,1,0,0,0,0,0,-0.807960728,19,0
2146,116,2025-11-17 00:00:00,promotional,image,40197,10.60154764,0,8.64,60,142,2,0,144,2.4,3,-0.009434583,13904,17042,1.226,5.91,0.047,-0.026799259,0,142,3,1,1,0,4,0.000072,0,0.089038438,142,5
2147,239,2025-02-08 00:00:00,experiential,image,15340,9.638219075,0,2.82,60,20,7,3,30,0.5,2,-0.585263883,2713,4400,1.622,6.27,0.13,-1.052822485,0,20,7,3,0,0,0,0,0,-0.807960728,20,0
2148,335,2025-03-14 00:00:00,informational,video,78836,11.27512502,0,4.55,60,7,18,1,26,0.433333333,9.5,-0.28963471,15307,41858,2.735,6.14,0.161,0.655013151,0,98,3,0,1,0,11,0.000065,0,0.354021177,98,12
2149,441,2025-12-14 00:00:00,experiential,video,43655,10.6840731,0,3.23,60,13,11,4,28,0.466666667,2.4,-0.419818754,5629,8895,1.58,6.42,0.171,-0.463008352,0,13,4,1,0,0,2,0,0,-0.475437954,13,2
2150,148,2025-04-13 00:00:00,experiential,video,7939,8.979542602,0,11.32,60,61,2,3,66,1.1,0.75,-0.493105122,2850,3549,1.245,7.27,0.129,-0.984782888,0,61,5,4,0,1,2,0,0.000351,-0.05814146,61,3
2151,9,2024-01-23 00:00:00,informational,video,18593,9.830540445,0,1.97,60,67,5,2,74,1.233333333,2,-0.359877162,3320,4595,1.384,6.38,0.143,-0.975121886,0,67,4,0,5,1,0,0.001506,0.000301,0.668813942,67,6
2152,288,2025-06-12 00:00:00,informational,image,53547,10.88831505,0,2.25,60,83,24,7,114,1.9,3.125,0.810343377,30305,38376,1.266,5.93,0.138,0.612502659,0,97,3,0,2,2,1,0.000066,0.000066,0.712853148,97,5
2153,388,2025-10-22 00:00:00,promotional,video,194108,12.17616998,0,4,60,99,24,15,138,2.3,1.5625,1.279869498,48879,77723,1.59,7.19,0.162,1.400116227,0,1220,6,0,2,2,2,0.000041,0.000041,0.83557741,1220,6
2154,50,2025-08-03 00:00:00,informational,image,5100,8.536995819,0,6.35,60,16,1,0,17,0.283333333,2,-1.008675111,5470,11257,2.058,6.79,0,-0.226987653,0,16,2,1,0,0,0,0,0,-0.807960728,16,0
2155,517,2025-03-02 00:00:00,informational,image,49066,10.80092161,0,11.33,60,99,4,1,104,1.733333333,2.5,-0.2044883,5172,5172,1,6.39,0.093,-0.826210172,0,99,1,0,0,1,0,0,0.000193,-0.390664234,99,1
2156,638,2025-05-05 00:00:00,informational,video,31994,10.37330366,0,2.82,60,61,22,8,91,1.516666667,2.555555556,0.599534307,30483,76274,2.502,6.03,0.109,1.107810349,0,71,6,0,0,0,0,0,0,-0.807960728,71,0
2157,587,2025-12-23 00:00:00,informational,image,18782,9.840654243,0,6.31,60,20,7,3,30,0.5,2,-0.585263883,6280,7701,1.226,7.09,0.088,-0.406177848,0,20,3,0,1,1,0,0.000159,0.000159,0.019197873,20,2
2158,677,2024-03-07 00:00:00,experiential,carousel,9793,9.189423124,0,2.81,60,72,1,6,79,1.316666667,0.285714286,-0.322867477,5646,11922,2.112,6.47,0.106,-0.2493963,0,72,4,2,0,0,1,0,0,-0.598162216,72,1
2159,278,2025-05-02 00:00:00,informational,carousel,16314,9.699778914,0,4.14,60,42,9,5,56,0.933333333,1.666666667,-0.243882024,7575,9095,1.201,7.03,0.172,-0.283128058,0,42,7,0,0,0,2,0,0,-0.475437954,42,2
2160,300,2024-07-25 00:00:00,informational,video,55806,10.92963667,0,2.41,60,354,25,2,381,6.35,8.666666667,2.691533979,65598,112966,1.722,6.45,0.43,1.537654176,1,354,2,1,0,1,0,0,0.000015,-0.390664234,354,1
2161,589,2025-04-12 00:00:00,promotional,image,68209,11.1303318,0,4.92,60,258,20,5,283,4.716666667,3.5,1.875360147,47412,102344,2.159,5.74,0.268,1.282897281,0,258,1,2,0,1,0,0,0.000021,-0.390664234,258,1
2162,649,2025-03-19 00:00:00,informational,image,23601,10.06904436,1,2,60,18,8,7,33,0.55,1.125,-0.382582427,9595,17430,1.817,6.38,0.18,0.044026398,0,18,6,5,1,0,0,0.000104,0,-0.398098621,18,1
2163,618,2024-04-22 00:00:00,experiential,image,61437,11.02576754,0,3.98,60,9,9,2,20,0.333333333,3.333333333,-0.624702096,26299,34149,1.298,5.3,0.056,0.367263116,0,9,0,0,0,1,0,0,0.000038,-0.390664234,9,1
2164,607,2024-05-30 00:00:00,experiential,video,13715,9.526245403,0,11.55,60,20,18,12,50,0.833333333,1.461538462,0.287714448,33545,69216,2.063,5.32,0.089,0.876915769,0,20,5,0,0,0,1,0,0,-0.598162216,20,1
2165,135,2025-03-29 00:00:00,experiential,carousel,11856,9.380589348,0,10.16,60,9,7,4,20,0.333333333,1.6,-0.625155381,13132,15417,1.174,7.43,0.057,0.212717164,0,9,0,2,1,0,0,0.000076,0,-0.398098621,9,1
2166,580,2024-04-03 00:00:00,promotional,video,93317,11.44375758,0,3.01,60,114,4,1,119,1.983333333,2.5,-0.090739536,9898,13601,1.374,6.99,0.219,0.005849852,0,673,9,0,0,1,0,0,0.000101,-0.390664234,673,1
2167,147,2024-07-12 00:00:00,informational,video,8630,9.062999784,0,3.94,60,89,1,7,97,1.616666667,0.25,-0.150427947,5091,8755,1.72,5.63,0.092,-0.661297998,0,89,0,1,0,0,1,0,0,-0.598162216,89,1
2168,490,2025-09-01 00:00:00,promotional,video,71800,11.18163976,0,5.04,60,40,23,2,65,1.083333333,8,0.222891363,11617,20851,1.795,6.02,0.121,0.108040882,0,47,7,0,0,0,0,0,0,-0.807960728,47,0
2169,478,2024-08-26 00:00:00,promotional,carousel,40589,10.61125237,0,5.07,60,126,6,4,136,2.266666667,1.4,0.218334077,13336,19629,1.472,5.41,0.116,-0.059451123,0,126,0,0,0,0,2,0,0,-0.475437954,126,2
2170,159,2024-12-22 00:00:00,experiential,image,9034,9.108750516,0,8.87,60,14,22,5,41,0.683333333,3.833333333,0.112548722,7894,12106,1.534,5.87,0.239,-0.336963617,0,14,5,1,4,0,1,0.000507,0,0.353508125,14,5
2171,384,2025-11-18 00:00:00,informational,carousel,17575,9.774232717,0,9.76,60,106,2,3,111,1.85,0.75,-0.151858828,7696,15898,2.066,7.48,0.091,0.177941861,0,106,7,0,0,0,2,0,0,-0.475437954,106,2
2172,163,2024-06-14 00:00:00,informational,video,94712,11.45859599,1,9.3,60,34,16,4,54,0.9,3.4,-0.041815956,35386,67678,1.913,6.48,0.22,1.129900188,0,704,12,0,10,5,1,0.000283,0.000141,1.898423503,704,16
2173,441,2024-10-11 00:00:00,experiential,image,43655,10.6840731,0,3.23,60,49,11,3,63,1.05,3,-0.190345983,4834,5763,1.192,6.8,0.063,-0.687390025,0,49,2,0,0,2,1,0,0.000414,0.063237078,49,3
2174,189,2025-03-18 00:00:00,promotional,carousel,12749,9.453208116,0,4.49,60,86,7,0,93,1.55,8,-0.215342109,9328,9673,1.037,5.48,0.152,-0.54542221,0,86,0,1,0,0,1,0,0,-0.598162216,86,1
2175,415,2025-07-05 00:00:00,experiential,carousel,41453,10.63231553,0,7.2,60,48,40,3,91,1.516666667,10.25,1.07084703,52381,80938,1.545,5.45,0.219,1.061120664,1,48,1,0,1,0,0,0.000019,0,-0.398098621,48,1
2176,339,2025-10-20 00:00:00,informational,video,44933,10.71292777,0,7.79,60,9,2,1,12,0.2,1.5,-0.974482699,4512,4512,1,5.9,0.139,-1.041369272,0,20,5,0,3,0,3,0.000665,0,0.43136051,20,6
2177,607,2025-10-30 00:00:00,informational,carousel,13715,9.526245403,0,11.55,60,155,14,1,170,2.833333333,7.5,0.657682811,10487,13092,1.248,7.17,0.221,0.024773382,0,155,0,0,0,0,1,0,0,-0.598162216,155,1
2178,181,2025-07-20 00:00:00,experiential,image,55585,10.92566866,1,1.25,60,27,8,2,37,0.616666667,3,-0.531954484,8787,8906,1.014,6.93,0.172,-0.289618017,0,255,2,4,0,0,1,0,0,-0.598162216,255,1
2179,288,2024-06-15 00:00:00,experiential,image,53547,10.88831505,0,2.25,60,201,14,9,224,3.733333333,1.5,1.354706461,22073,33622,1.523,5.67,0.183,0.422767451,0,201,4,0,1,3,2,0.000045,0.000136,0.76901714,201,6
2180,187,2024-01-19 00:00:00,informational,image,47726,10.7732316,0,6.62,60,89,28,13,130,2.166666667,2.071428571,1.291992084,29822,59433,1.993,5.14,0.295,0.714392761,0,89,0,1,0,2,2,0,0.000067,0.18596134,89,4
